sample_idx,file_idx,frame_idx,file_name,minio_path
419114,419,114,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419114
419116,419,116,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419116
419121,419,121,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419121
419125,419,125,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419125
419126,419,126,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419126
419130,419,130,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419130
419131,419,131,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419131
419135,419,135,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419135
419136,419,136,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419136
419140,419,140,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419140
419141,419,141,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419141
419145,419,145,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419145
419150,419,150,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419150
419155,419,155,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419155
419160,419,160,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419160
419165,419,165,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419165
419170,419,170,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord,training/semseg/0419170
420025,420,25,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420025
420030,420,30,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420030
420035,420,35,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420035
420040,420,40,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420040
420045,420,45,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420045
420050,420,50,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420050
420055,420,55,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420055
420060,420,60,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420060
420065,420,65,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420065
420070,420,70,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420070
420075,420,75,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420075
420080,420,80,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420080
420085,420,85,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420085
420090,420,90,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420090
420095,420,95,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420095
420100,420,100,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420100
420105,420,105,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420105
420110,420,110,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420110
420115,420,115,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420115
420120,420,120,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420120
420125,420,125,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420125
420130,420,130,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420130
420135,420,135,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420135
420140,420,140,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420140
420145,420,145,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420145
420150,420,150,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420150
420155,420,155,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420155
420160,420,160,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420160
420165,420,165,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420165
420170,420,170,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord,training/semseg/0420170
421025,421,25,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421025
421030,421,30,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421030
421035,421,35,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421035
421040,421,40,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421040
421045,421,45,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421045
421050,421,50,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421050
421055,421,55,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421055
421060,421,60,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421060
421065,421,65,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421065
421069,421,69,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421069
421070,421,70,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421070
421074,421,74,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421074
421075,421,75,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421075
421079,421,79,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421079
421080,421,80,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421080
421084,421,84,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421084
421085,421,85,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421085
421089,421,89,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421089
421090,421,90,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421090
421094,421,94,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421094
421095,421,95,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421095
421099,421,99,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421099
421100,421,100,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421100
421104,421,104,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421104
421105,421,105,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421105
421109,421,109,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421109
421110,421,110,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421110
421114,421,114,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421114
421115,421,115,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421115
421120,421,120,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421120
421125,421,125,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421125
421130,421,130,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421130
421135,421,135,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421135
421140,421,140,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421140
421145,421,145,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421145
421150,421,150,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421150
421155,421,155,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421155
421160,421,160,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421160
421165,421,165,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421165
421170,421,170,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord,training/semseg/0421170
422025,422,25,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422025
422030,422,30,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422030
422035,422,35,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422035
422040,422,40,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422040
422045,422,45,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422045
422050,422,50,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422050
422055,422,55,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422055
422060,422,60,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422060
422065,422,65,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422065
422070,422,70,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422070
422075,422,75,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422075
422080,422,80,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422080
422085,422,85,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422085
422090,422,90,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422090
422095,422,95,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422095
422100,422,100,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422100
422105,422,105,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422105
422110,422,110,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422110
422115,422,115,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422115
422120,422,120,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422120
422125,422,125,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422125
422130,422,130,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422130
422135,422,135,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422135
422140,422,140,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422140
422145,422,145,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422145
422150,422,150,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422150
422155,422,155,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422155
422160,422,160,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422160
422165,422,165,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422165
422170,422,170,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord,training/semseg/0422170
423024,423,24,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423024
423029,423,29,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423029
423034,423,34,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423034
423039,423,39,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423039
423044,423,44,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423044
423049,423,49,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423049
423054,423,54,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423054
423059,423,59,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423059
423064,423,64,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423064
423069,423,69,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423069
423074,423,74,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423074
423079,423,79,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423079
423084,423,84,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423084
423089,423,89,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423089
423094,423,94,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423094
423099,423,99,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423099
423104,423,104,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423104
423109,423,109,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423109
423114,423,114,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423114
423119,423,119,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423119
423124,423,124,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423124
423129,423,129,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423129
423134,423,134,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423134
423139,423,139,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423139
423144,423,144,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423144
423147,423,147,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423147
423149,423,149,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423149
423152,423,152,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423152
423154,423,154,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423154
423157,423,157,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423157
423159,423,159,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423159
423162,423,162,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423162
423164,423,164,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423164
423167,423,167,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423167
423169,423,169,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423169
423172,423,172,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423172
423177,423,177,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423177
423182,423,182,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423182
423187,423,187,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423187
423192,423,192,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord,training/semseg/0423192
424024,424,24,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424024
424029,424,29,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424029
424034,424,34,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424034
424039,424,39,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424039
424044,424,44,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424044
424049,424,49,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424049
424054,424,54,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424054
424059,424,59,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424059
424064,424,64,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424064
424069,424,69,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424069
424074,424,74,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424074
424079,424,79,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424079
424084,424,84,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424084
424089,424,89,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424089
424094,424,94,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424094
424099,424,99,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424099
424104,424,104,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424104
424109,424,109,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424109
424114,424,114,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424114
424119,424,119,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424119
424124,424,124,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424124
424129,424,129,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424129
424134,424,134,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424134
424139,424,139,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424139
424144,424,144,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424144
424149,424,149,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424149
424154,424,154,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424154
424159,424,159,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424159
424164,424,164,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424164
424169,424,169,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord,training/semseg/0424169
425025,425,25,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425025
425030,425,30,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425030
425035,425,35,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425035
425040,425,40,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425040
425045,425,45,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425045
425050,425,50,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425050
425055,425,55,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425055
425060,425,60,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425060
425065,425,65,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425065
425070,425,70,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425070
425075,425,75,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425075
425080,425,80,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425080
425085,425,85,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425085
425090,425,90,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425090
425095,425,95,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425095
425100,425,100,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425100
425105,425,105,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425105
425110,425,110,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425110
425115,425,115,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425115
425120,425,120,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425120
425125,425,125,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425125
425130,425,130,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425130
425135,425,135,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425135
425140,425,140,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425140
425145,425,145,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425145
425150,425,150,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425150
425155,425,155,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425155
425160,425,160,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425160
425165,425,165,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425165
425170,425,170,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord,training/semseg/0425170
426024,426,24,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426024
426029,426,29,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426029
426034,426,34,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426034
426039,426,39,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426039
426044,426,44,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426044
426049,426,49,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426049
426054,426,54,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426054
426059,426,59,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426059
426064,426,64,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426064
426069,426,69,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426069
426124,426,124,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426124
426129,426,129,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426129
426134,426,134,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426134
426139,426,139,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426139
426144,426,144,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426144
426149,426,149,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426149
426154,426,154,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426154
426159,426,159,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426159
426164,426,164,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426164
426169,426,169,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord,training/semseg/0426169
427024,427,24,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427024
427029,427,29,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427029
427034,427,34,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427034
427039,427,39,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427039
427044,427,44,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427044
427049,427,49,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427049
427054,427,54,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427054
427059,427,59,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427059
427064,427,64,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427064
427069,427,69,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427069
427074,427,74,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427074
427079,427,79,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427079
427084,427,84,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427084
427089,427,89,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427089
427094,427,94,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427094
427099,427,99,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427099
427104,427,104,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427104
427109,427,109,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427109
427114,427,114,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427114
427119,427,119,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427119
427124,427,124,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427124
427129,427,129,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427129
427134,427,134,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427134
427139,427,139,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427139
427144,427,144,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427144
427149,427,149,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427149
427154,427,154,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427154
427159,427,159,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427159
427164,427,164,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427164
427169,427,169,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord,training/semseg/0427169
428024,428,24,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428024
428029,428,29,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428029
428034,428,34,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428034
428039,428,39,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord,training/semseg/0428039
